row_id,tgas_source_id,name,ra,dec,parallax,distance,G,J,rave_obs_id,rv,erv,group_id,group_size
70,3596223430300922240,TYC 4946-776-1,182.584924,-6.465426,6.2004,167.695,10.590,9.630,20060502_1201m05_120,25.42,1.27,368,2
71,6103310843020055040,TYC 7813-3304-1,216.761049,-41.897614,6.7142,149.769,9.413,8.443,,,,13,22
72,5284687155826006272,HIP 32011,100.316740,-64.359745,13.0390,76.787,8.100,7.187,,,,369,2
73,5339378410381541504,TYC 8628-562-1,168.077013,-59.042794,3.8066,267.715,10.295,9.629,,,,370,2
74,1714840047402137600,TYC 4561-1724-1,206.648929,77.617616,6.2609,161.029,10.527,9.608,,,,371,2
75,4931237598204155520,TYC 8033-921-1,22.063247,-46.670846,5.2961,190.241,11.955,10.818,20110917_0138m48_061,46.09,1.54,105,3
76,4458054557213147904,TYC 953-937-1,242.007813,12.534008,7.5043,133.858,10.847,9.717,,,,372,2
77,2517228792579072,HIP 14992,48.307857,3.820178,15.6185,64.294,9.489,7.940,,,,373,2
78,892030794317896448,TYC 2452-1485-1,112.089872,31.122588,8.2641,121.700,9.449,8.553,,,,374,2
79,5780417160211890304,TYC 9446-1888-1,248.608174,-77.555137,5.2472,192.765,9.861,9.039,,,,375,2
80,363579804924384896,TYC 2289-861-1,15.651467,36.399730,4.8967,208.722,10.935,9.966,,,,376,2
81,5903475291868739712,TYC 8297-1613-1,225.494939,-47.929668,7.1160,141.163,9.901,8.915,,,,24,10
82,683368741773250688,TYC 1936-490-1,124.611356,27.815777,4.6952,216.437,8.754,7.872,,,,377,2
83,1012163022451553536,TYC 3428-483-1,140.124502,49.336244,6.5385,155.769,9.617,8.923,,,,378,2
84,246797685641760128,HIP 18663,59.937340,48.140336,2.9959,351.080,9.272,8.893,,,,379,2
85,5694679408146511232,TYC 6560-1178-1,123.593739,-25.706303,42.4558,23.568,10.413,8.107,,,,380,2
86,1154503426961388160,TYC 330-1430-1,223.622752,2.898133,5.5142,183.357,9.027,8.276,,,,381,2
87,537921357923014400,TYC 4306-1381-1,2.479609,73.483303,5.3325,190.706,10.086,9.129,,,,382,2
88,6103487692593448960,HIP 70998,217.809801,-40.656022,6.4597,157.010,7.467,7.142,,,,13,22
89,5519185601318310912,TYC 8140-2515-1,122.054727,-47.725580,6.3993,157.630,8.157,7.850,,,,106,3
90,6103489857256960512,TYC 7810-993-1,217.888953,-40.577942,6.9804,143.964,11.015,10.058,20120222_1433m40_094,-2.00,2.04,383,2
91,1350886992640002176,TYC 3510-236-1,267.020751,46.447987,6.0509,166.243,9.648,8.553,,,,384,2
92,6067484081262709888,TYC 8652-2219-1,196.206129,-55.608845,7.6926,130.942,10.237,9.163,,,,385,2
93,5249841261518556032,TYC 8946-2244-1,147.168268,-63.364404,6.7457,150.059,9.594,8.820,,,,386,2
94,381653955018993024,TYC 2792-41-1,9.266782,42.844730,5.1023,202.445,10.434,9.575,,,,387,2
95,2487813180043047168,HIP 10460,33.717749,-6.105970,13.3567,75.044,8.299,7.435,,,,353,2
96,5557512240201330304,HIP 33354,104.060550,-46.988052,11.1707,89.813,9.666,8.720,,,,63,4
97,2269236315755126656,TYC 4570-76-1,271.047192,76.413321,18.6506,53.682,10.049,8.341,,,,388,2
98,1889261555510432000,TYC 2749-167-1,343.083960,30.104466,3.1764,325.076,7.987,6.426,,,,389,2
99,4458424852114579328,TYC 957-1120-1,241.862053,13.369612,8.1174,123.867,9.651,8.737,,,,390,2
100,2127218171231378048,TYC 3542-753-1,288.551260,45.244257,3.5904,286.104,10.804,9.763,,,,391,2
101,527626286954616320,TYC 4028-215-1,10.625497,65.788004,14.2809,70.264,8.834,7.831,,,,392,2
102,4779621851042377344,TYC 8502-394-1,63.462915,-54.643003,4.2016,246.546,11.586,10.403,,,,104,3
103,6103612212285331200,TYC 7813-2915-1,215.177738,-42.381230,11.1753,89.738,9.153,8.182,,,,393,2
104,4622612724467170304,TYC 9373-568-1,71.609902,-79.799367,3.5108,291.012,9.077,7.584,20081022_0421m81_084,18.20,0.68,394,2
105,1715243602529494144,TYC 4561-1205-1,205.555723,78.872836,5.9606,168.788,8.742,7.914,,,,395,2
106,4209380589340923904,HIP 97655,297.702807,-4.694115,5.1823,197.044,6.648,5.979,,,,396,2
107,5249886100977095936,TYC 8945-352-1,145.256605,-63.318755,4.8605,208.149,10.459,9.657,,,,397,2
108,6224189295951894400,HIP 73521,225.404671,-28.794771,8.7249,114.952,9.805,8.846,,,,398,2
109,190345666295754496,TYC 2910-441-1,83.316285,38.169664,6.1715,162.950,11.536,10.381,,,,399,2
110,6103657498420496384,TYC 7813-331-1,215.893308,-42.257729,3.9629,256.325,10.699,9.882,,,,344,2
111,5903588438485865472,TYC 8297-2890-1,226.297538,-47.576042,7.4701,134.658,9.013,8.355,,,,24,10
112,5153091831776839040,HIP 14101,45.462532,-16.594458,148.5103,6.735,9.872,7.294,,,,400,2
113,2488166157635469184,TYC 4696-739-1,34.004051,-5.175555,7.5808,132.561,11.274,9.984,,,,401,2
114,521299216010782336,HIP 9309,29.899631,68.233298,5.5575,181.198,9.101,8.519,,,,402,2
115,5519356575376504576,HIP 40333,123.531133,-46.644742,3.6344,279.386,7.793,6.298,,,,403,2
116,5694823409809116672,TYC 6577-3069-1,126.486971,-26.891492,7.1515,140.416,9.770,8.966,,,,107,3
117,2488380356244281344,TYC 4697-1019-1,37.292021,-6.514729,3.8729,264.104,10.680,9.917,20061109_0234m04_013,29.52,1.38,404,2
118,526781174828249344,TYC 4296-448-1,14.992559,68.022808,10.1933,98.402,9.297,8.302,,,,405,2
119,5249938465219763456,HIP 48181,147.312629,-63.151471,6.6616,150.809,7.979,7.193,,,,406,2
120,3926687731702685696,TYC 1441-1839-1,179.921803,17.785726,9.3374,108.505,11.848,10.281,,,,407,2
121,5960082273634988160,TYC 7887-936-1,261.313863,-40.533701,9.5963,104.438,9.566,8.631,,,,408,2
122,5960082376714202880,TYC 7887-1692-1,261.323705,-40.516558,9.3992,106.689,11.097,9.840,,,,408,2
123,6224551688112832768,HIP 73889,226.527735,-28.291687,9.1500,109.580,8.544,7.436,,,,409,2
124,5519439760305660544,TYC 8136-5461-1,123.400079,-45.960620,11.7867,85.000,7.943,7.228,,,,410,2
125,5519440138262782464,TYC 8136-5061-1,123.402590,-45.958965,11.8794,84.379,8.433,7.623,,,,410,2
126,4780147451959908992,TYC 8502-1746-1,63.080093,-52.901530,7.4453,134.830,10.867,9.754,20060912_0356m54_103,17.04,2.13,411,2
127,1715619910383822208,TYC 4561-1851-1,209.484338,79.583317,6.0016,167.682,9.491,8.589,,,,395,2
128,6523519413784684416,TYC 8463-820-1,359.493549,-50.525757,6.9259,146.534,11.417,9.936,20080811_0008m48_016,11.29,2.83,108,3
129,3118510023446587136,HIP 30210,95.334544,-1.220753,3.8623,266.513,7.603,7.724,,,,412,2
130,6725145863221412096,TYC 7907-5185-1,271.553144,-42.426103,6.8864,145.966,9.929,9.056,,,,413,2
131,395696642650539008,TYC 3258-17-1,0.653064,51.945341,16.6384,60.695,10.702,9.070,,,,109,3
132,3598355486426192512,HIP 59423,182.841872,-2.699419,4.9967,205.635,6.342,4.893,,,,414,2
133,5903800403711014912,TYC 8298-1970-1,228.983133,-47.158343,7.0299,143.700,8.089,7.764,,,,24,10
134,456507332250012928,TYC 3689-1700-1,30.797418,55.170523,4.5037,226.568,9.637,8.916,,,,415,2
135,4621611069374291968,TYC 9377-1008-1,78.248305,-81.411701,15.4899,64.747,9.732,8.272,20091203_0421m81_112,-3.08,1.12,336,2
136,528161989634157184,TYC 4026-353-1,4.101728,65.954229,13.7887,72.616,8.221,7.256,,,,392,2
137,528169754935199488,TYC 4026-20-1,3.588213,66.204302,5.7364,175.530,7.140,5.503,,,,352,2
138,4623279990585691392,TYC 9386-352-1,81.840109,-79.839214,11.4415,87.575,10.074,8.885,20041229_0609m80_039,1.34,1.10,416,2
139,3341449131399568128,HIP 26231,83.835408,13.284150,15.1381,66.146,7.887,7.094,,,,417,2
140,3197753544446851200,TYC 5314-3005-1,68.480652,-8.324415,5.9074,170.608,10.860,9.858,,,,418,2
141,1156562915319636224,TYC 343-253-1,227.263746,5.203332,4.9170,205.597,8.862,8.247,,,,419,2
142,1156562915319636352,TYC 343-1082-1,227.264635,5.201606,5.0279,201.032,9.686,8.894,,,,419,2
143,3197810306734626560,TYC 5314-394-1,68.219364,-8.141460,8.9767,111.739,9.140,8.307,,,,420,2
144,3197819171548277760,TYC 5314-259-1,68.383277,-7.978337,6.3327,158.741,10.248,9.187,,,,51,5
145,1997405739647270144,TYC 4004-1812-1,353.484453,55.178345,5.6540,179.291,11.423,10.302,,,,421,2
146,5903867199046291456,HIP 74775,229.228226,-46.202469,18.1071,55.307,6.290,5.546,,,,422,2
147,4724017349108352,TYC 51-276-1,42.714106,3.501809,9.6786,103.638,10.876,9.570,,,,423,2
148,4725151220474240,TYC 51-838-1,42.715726,3.509849,9.6350,104.085,10.547,9.405,,,,423,2
149,4933038632610163712,HIP 4831,15.518874,-47.390732,8.4508,118.739,9.436,8.600,,,,424,2
150,1715980275319579264,TYC 4551-1284-1,196.611425,76.294835,7.7320,129.819,9.056,8.337,,,,110,3
151,892973007063038592,HIP 35962,111.198929,32.588989,8.6029,116.715,8.300,7.570,,,,374,2
152,3197933417677201792,TYC 5313-417-1,66.277015,-8.299334,11.1527,89.960,8.945,7.948,20090924_0421m08_011,83.08,0.55,111,3
153,1716036041175029888,TYC 4551-998-1,197.299537,76.488816,7.0571,142.740,11.352,10.182,,,,425,2
154,4623490753220704512,TYC 9373-120-1,79.421946,-78.782278,7.7245,130.063,11.366,10.127,,,,426,2
155,1312909105102694016,TYC 2589-798-1,253.206417,30.923348,3.3917,300.176,10.576,9.681,,,,427,2
156,1957082044052539520,TYC 3204-2092-1,335.277312,40.657065,3.1730,324.717,12.001,11.005,,,,428,2
157,5339597900392535936,TYC 8629-1340-1,170.923188,-58.717607,4.5350,224.398,11.334,10.361,,,,429,2
158,3599085596507125248,TYC 4938-774-1,179.161698,-5.227225,11.4643,87.532,9.910,8.760,,,,430,2
159,3599085699586653056,TYC 4938-774-2,179.163070,-5.226246,11.5099,87.298,10.416,9.197,,,,430,2
160,6225283481821060352,TYC 6756-158-1,224.629441,-27.402152,15.1989,65.903,10.367,8.918,20080407_1505m25_014,19.16,1.23,431,2
161,3198172836334174464,TYC 5321-446-1,69.008825,-7.866413,10.4280,96.504,11.697,10.019,,,,111,3
162,4933360548998814208,HIP 5363,17.141093,-46.667887,12.1941,82.235,7.060,nan,,,,432,2
163,5373890637265376256,TYC 8217-152-1,171.010451,-47.178163,7.0813,141.994,11.716,10.395,20100612_1124m47_065,34.79,0.89,433,2
164,5339606559046599680,HIP 55518,170.564991,-58.386242,6.5129,156.613,6.304,4.931,,,,434,2
165,5339606627766075648,TYC 8629-1083-1,170.549698,-58.373715,6.2543,161.019,9.581,8.806,,,,434,2
166,2190865429029998464,TYC 3964-915-1,314.935120,59.076183,8.8829,114.019,9.899,8.947,,,,435,2
167,3599191321421550464,TYC 4935-1141-1,179.153725,-4.608885,7.0392,143.647,8.538,7.717,,,,436,2
168,3599191321421550592,TYC 4935-1191-1,179.153207,-4.612469,7.3440,138.070,10.018,9.176,,,,436,2
169,1835952902480816640,HIP 100510,305.714416,27.131984,7.1545,140.636,8.157,7.288,,,,437,2
170,6526706245158583936,TYC 8458-446-1,351.746600,-47.957277,3.4388,302.138,10.728,9.772,,,,438,2
171,5435135977553621632,HIP 48069,146.991049,-35.124498,7.7326,129.765,9.401,8.404,,,,439,2
172,1830207370098215424,TYC 2155-176-1,304.026957,22.728585,6.1120,165.824,10.107,9.143,,,,440,2
173,5781043194646431104,HIP 81042,248.286611,-75.949750,5.8035,174.179,7.648,7.251,,,,441,2
174,5258238403620096512,TYC 8611-2067-1,151.461143,-59.402409,12.8687,77.809,9.964,8.907,,,,442,2
175,2270245426912537856,HIP 103763,315.403920,68.163263,2.9757,344.487,7.155,6.111,,,,443,2
176,6042164664941102336,TYC 6805-713-1,243.045818,-28.303712,7.5544,132.935,10.122,9.162,,,,27,9
177,3362357135273885824,TYC 1350-663-1,108.993829,18.691671,21.7831,45.930,8.793,7.599,,,,112,3
178,4781153642537450880,TYC 8082-562-1,67.983373,-52.446669,4.9895,202.010,11.614,10.599,20070114_0435m50_008,80.99,1.52,444,2
179,4781154948207508480,TYC 8082-490-1,68.008335,-52.431165,5.2097,193.288,10.091,9.207,20081124_0435m50_004,77.40,0.65,444,2
180,6042203388366205056,TYC 6801-310-1,243.449169,-27.792848,6.5465,154.087,9.133,8.296,,,,4,72
181,6042205759188154368,TYC 6801-186-1,243.746529,-27.839794,6.8514,146.589,10.745,9.334,,,,113,3
182,2490557561065975680,TYC 4695-386-1,31.262747,-6.412599,8.3762,119.832,10.999,9.805,20061121_0203m04_144,29.54,1.09,445,2
183,2490599033270186240,HIP 9670,31.090185,-6.443044,4.9904,210.694,10.179,9.367,,,,446,2
184,6042272451436480256,TYC 6801-172-1,243.134539,-27.537141,5.2683,192.315,11.107,9.550,,,,447,2
185,6042277948994618240,TYC 6801-104-1,243.366646,-27.403861,6.7296,151.419,8.360,nan,,,,4,72
186,2270350945667941888,TYC 4460-31-1,315.465778,68.903314,10.1175,99.218,11.573,10.142,,,,448,2
187,1890069249880234240,TYC 2754-1882-1,344.882968,33.137318,6.3637,160.524,10.517,9.551,,,,449,2
188,1542345845738051200,TYC 3456-945-1,187.635814,46.775807,3.6877,276.162,10.283,9.523,,,,450,2
189,4624026455902099072,TYC 9369-339-1,79.729613,-77.441448,5.8270,173.828,11.754,10.504,,,,451,2
190,5781145105631271936,TYC 9442-1621-1,249.134553,-75.601038,12.4886,80.171,9.484,8.133,,,,452,2
191,4624038447450802048,HIP 25526,81.876123,-77.382039,6.0751,165.487,9.223,8.387,,,,451,2
192,6042459127895075456,HIP 79363,242.961093,-27.552866,10.0303,100.289,7.931,7.340,,,,114,3
193,6271511245630848,TYC 53-1088-1,41.850150,5.354392,11.7734,85.079,10.799,9.453,,,,115,3
194,6683245021276122752,HIP 101889,309.719351,-36.449971,9.4665,106.205,8.840,8.077,,,,453,2
195,6055854546777431808,HIP 64184,197.317135,-60.308432,10.6054,94.503,8.082,7.403,,,,3,114
196,6398132860099986560,TYC 9123-1248-1,336.729218,-66.196343,6.3814,157.975,10.190,9.394,20071003_2237m64_009,66.75,1.24,454,2
197,5571486723752411520,TYC 7619-1682-1,92.299501,-42.356853,7.0917,141.697,10.156,9.042,20071113_0558m41_127,20.12,2.66,455,2
198,3429252590938885888,TYC 1866-468-1,86.780715,25.846193,4.9352,205.243,8.374,7.873,,,,456,2
199,1118680547854655232,TYC 4378-1936-1,134.385138,70.278897,8.2958,121.021,10.060,9.128,,,,457,2
200,528898834225340160,TYC 4026-321-1,2.517152,67.469467,24.5969,40.677,9.313,7.917,,,,458,2
201,5931906257385491712,TYC 8715-1277-1,245.244205,-54.914352,7.5758,133.236,7.703,nan,,,,459,2
202,6398232812578873856,TYC 9123-1570-1,333.166756,-66.715451,7.9796,125.707,10.252,9.310,20081025_2148m65_124,4.24,1.83,460,2
203,6683354216524469632,TYC 8394-2141-1,296.106485,-47.755544,6.7676,149.089,9.672,8.859,,,,461,2
204,4934434874938623104,TYC 8040-500-1,23.608282,-45.225476,5.4579,184.572,11.735,10.666,20091128_0132m43_149,31.17,1.50,105,3
205,5904273124992044800,TYC 8287-2046-1,221.785115,-50.587309,7.6160,133.497,9.501,8.547,,,,24,10
206,422028296868615424,TYC 3661-1300-1,4.600256,57.460134,4.3841,230.832,8.356,7.502,,,,462,2
207,2795842908752707712,TYC 1183-1301-1,7.088524,19.432584,9.4460,106.543,10.590,9.486,,,,463,2
208,893768709884627712,TYC 2460-2212-1,111.539987,34.295422,6.7222,149.943,11.805,10.452,,,,464,2
209,5304538322874759168,TYC 8577-101-1,132.966620,-57.293579,7.7894,129.335,7.945,7.582,,,,12,23
210,2491547740006438016,TYC 4692-329-1,31.952562,-4.377887,7.8940,127.256,11.182,9.912,20061121_0203m04_106,3.00,2.11,445,2
211,3600640202869456128,TYC 4942-787-1,180.230805,-4.487523,6.5877,153.989,9.230,8.005,,,,335,2
212,5519807443862889216,HIP 40575,124.255125,-45.751870,3.6542,278.520,7.621,6.175,,,,403,2
213,5374164621820539648,TYC 8217-1639-1,168.939961,-47.904821,4.8686,210.348,11.934,10.761,,,,465,2
214,2491662604611971456,TYC 4695-489-1,30.041215,-5.400337,4.9540,205.426,10.032,8.794,20051109_0158m04_129,76.68,1.73,466,2
215,5156172044882579968,TYC 5300-393-1,47.803455,-13.626482,6.6899,150.251,10.217,9.428,,,,467,2
216,6777106411928169856,TYC 7483-165-1,315.698673,-35.806317,3.9578,259.009,8.936,8.490,20070823_2106m36_059,25.21,4.26,468,2
217,1957456977516845824,TYC 3204-2022-1,335.932341,40.902550,4.1503,246.219,8.787,7.914,,,,469,2
218,1957456977519820288,TYC 3204-2022-2,335.934327,40.903679,4.1351,248.922,9.418,8.217,,,,469,2
219,6042869864209687680,TYC 6788-490-1,241.021237,-27.589859,8.0537,124.785,10.166,8.992,,,,334,2
220,5571717140156822400,TYC 7621-1980-1,95.074364,-41.698738,6.7765,149.269,10.739,9.654,,,,455,2
221,2491819181939764224,TYC 4692-781-1,30.569837,-4.737791,4.8796,207.183,10.638,9.812,20061121_0203m04_119,14.56,1.12,466,2
222,529221884483481728,HIP 3509,11.202751,67.157941,22.1020,45.269,6.756,5.989,,,,470,2
223,6398528443768085760,TYC 9122-1445-1,330.554571,-67.325859,7.0621,142.352,11.305,9.901,20060614_2148m65_130,-16.72,3.77,471,2
224,5304602713018126208,TYC 8590-3151-1,133.362527,-56.519395,7.6781,130.912,7.488,7.214,,,,12,23
225,5571794621368227584,TYC 7616-1799-1,94.845422,-41.168432,9.0615,110.666,11.362,9.991,20100219_0628m42_056,44.14,18.83,472,2
226,3930545711849900288,HIP 62716,192.788719,13.687741,7.0945,141.702,10.349,9.271,,,,473,2
227,1160223601845501184,TYC 333-373-1,224.798233,6.808047,5.5992,179.931,11.031,10.039,,,,474,2
228,1160223601845501312,TYC 333-250-1,224.802893,6.806882,5.7588,174.866,11.371,10.293,,,,474,2
229,2989723058254349952,HIP 24099,77.642111,-11.648651,5.1892,196.664,7.162,7.215,,,,475,2
230,1717390021026819328,HIP 59091,181.763434,78.450860,7.4899,134.207,9.176,8.163,,,,476,2
231,4490283442047237888,TYC 992-860-1,262.390458,8.280633,5.2809,190.970,8.490,7.031,,,,477,2
232,6042985072410492928,TYC 6788-169-1,241.220078,-26.670613,9.5808,104.659,9.353,8.439,,,,25,10
233,4460412116301519744,TYC 968-1445-1,247.996918,12.869436,4.7990,210.412,9.876,9.049,,,,478,2
234,4460412116301520256,TYC 968-193-1,247.991021,12.866349,4.6619,217.620,11.497,10.414,,,,478,2
235,2007545710761582848,HIP 111060,337.477276,56.783886,4.1258,246.497,8.730,8.538,,,,479,2
236,3440173902499075072,TYC 2428-936-1,94.116965,33.934295,5.8357,173.960,11.353,10.270,,,,480,2
237,894059839947577984,TYC 2458-1441-1,114.840040,33.593625,6.4808,155.540,10.052,9.157,,,,464,2
238,2270919805497339008,TYC 4465-1910-1,318.648548,70.558747,5.3112,189.918,9.979,9.209,,,,481,2
239,6777389467452846720,TYC 7480-502-1,317.785212,-34.994941,15.6753,63.918,8.946,7.922,20050829_2100m35b_113,19.79,1.67,338,2
240,1717515262272901760,HIP 58619,180.315253,79.087371,16.3207,61.334,8.275,7.350,,,,482,2
241,1717526635345089408,TYC 4553-1132-1,182.434177,79.118797,10.0707,99.652,11.083,9.722,,,,483,2
242,3931033963727977088,TYC 1449-321-1,192.155067,15.155694,7.0322,144.215,10.748,9.692,,,,473,2
243,1543908767157665280,TYC 3456-125-1,187.453326,47.665734,3.5921,283.547,11.822,10.922,,,,450,2
244,5339814847776509184,TYC 8624-587-1,169.802573,-57.399740,6.2529,161.235,10.929,9.882,,,,365,2
245,6105231930351988096,TYC 7823-1126-1,221.040459,-39.706602,5.6560,177.996,10.404,9.467,,,,484,2
246,4624941661892760192,TYC 9369-193-1,72.271182,-77.018980,6.2765,161.792,11.557,10.351,,,,485,2
247,4782376849223189120,TYC 8075-922-1,65.520771,-50.113986,7.2278,138.841,10.417,9.508,,,,411,2
248,5385793778349064704,TYC 7740-550-1,174.966351,-37.804422,5.6680,180.452,10.015,9.078,,,,486,2
249,5519928287062956544,HIP 41055,125.656966,-44.865662,11.2094,89.411,7.150,6.583,,,,487,2
250,5435671370996388096,TYC 7176-2001-1,148.419564,-34.095313,6.2481,161.318,9.614,8.872,,,,488,2
251,894251326770165120,TYC 2457-1613-1,114.541160,33.707703,16.8167,59.542,8.251,7.287,,,,116,3
252,1133878100653070720,HIP 50338,154.187591,80.521278,6.9097,145.539,9.514,8.572,,,,489,2
253,3199499259674207488,TYC 4746-535-1,68.218262,-5.725373,6.5158,159.877,9.116,8.469,,,,51,5
254,191786198326624000,HIP 27067,86.103022,40.404326,16.1726,61.909,8.151,7.238,,,,490,2
255,2797111126696023040,HIP 493,1.477458,18.234391,26.9031,37.257,7.276,6.332,,,,491,2
256,3342256276014285952,TYC 721-467-1,91.135744,11.082807,6.0435,166.734,10.948,9.957,,,,492,2
257,3342256344733762432,TYC 721-15-1,91.137452,11.091631,5.8534,172.136,10.688,9.726,,,,492,2
258,396295017494225280,TYC 3652-884-1,0.638464,53.922392,3.6912,276.847,11.471,10.484,,,,493,2
259,5830385256410126976,TYC 9037-197-1,248.534545,-61.324628,4.4009,231.610,10.121,9.104,,,,494,2
260,1161234671506343808,TYC 333-186-1,223.802002,7.415272,9.3879,106.799,9.830,8.882,,,,495,2
261,894376327497384320,TYC 2461-1519-1,114.488628,34.656360,14.6856,68.560,10.234,8.849,,,,496,2
262,6105426440831537024,TYC 7819-2174-1,220.825965,-38.716443,5.3952,187.374,10.246,9.455,,,,497,2
263,6043237994446105984,TYC 6787-2282-1,240.416250,-26.421266,40.9641,24.416,9.992,8.017,,,,498,2
264,8367798884020352,HIP 13674,44.031433,7.922361,21.7554,46.169,9.532,8.125,,,,499,2
265,5904572054715243264,TYC 8287-413-1,220.330775,-50.022312,8.7734,114.369,11.198,9.324,,,,33,7
266,6399196465802050176,TYC 9123-1791-1,332.668354,-65.518675,7.7055,130.268,9.739,8.909,20030719_2217m64_008,9.11,4.22,500,2
267,1544670625635882112,TYC 3458-184-1,187.237547,50.311242,16.1003,62.163,9.802,8.493,,,,501,2
268,5250580648733163904,HIP 46384,141.872295,-62.593941,10.8395,92.439,9.064,8.171,,,,502,2
269,1957753055382344832,TYC 3207-181-1,334.887689,41.839870,3.2296,318.427,11.590,10.716,,,,428,2
270,5529601378048289536,TYC 7661-1225-1,127.075688,-38.972010,6.2380,161.579,8.609,8.221,,,,503,2
271,6529102458952634368,TYC 8455-338-1,350.691456,-46.328752,3.4614,300.565,10.543,9.581,20060731_2316m48_090,-32.71,1.33,438,2
272,3199913535039615232,TYC 4747-893-1,70.327612,-6.523997,10.7771,92.951,9.373,8.380,,,,111,3
273,4516687114276908800,TYC 1611-107-1,289.649012,20.632380,7.6243,132.099,9.916,9.005,,,,504,2
274,2035615005671367680,TYC 2677-935-1,297.810951,35.298213,8.1517,123.624,10.915,9.778,,,,505,2
275,4307396862635151232,TYC 1041-215-1,287.554923,8.682256,9.4098,106.611,8.545,7.634,,,,506,2
276,4307396862635151360,TYC 1041-1413-1,287.552852,8.681808,9.5128,105.457,9.658,8.676,,,,506,2
277,5572309295887868544,TYC 7619-841-1,91.523048,-41.860286,9.2308,108.748,11.476,9.997,20091119_0558m41_129,41.98,6.07,507,2
278,1016169883341193344,TYC 3430-945-1,137.303390,50.374851,6.1818,163.362,10.753,9.751,,,,378,2
279,6043530773776572544,HIP 79288,242.729551,-25.522795,7.3789,136.591,8.842,8.081,,,,4,72
280,5002236534343820288,TYC 7001-834-1,15.582556,-35.466058,8.5189,118.449,10.215,9.195,20040924_0103m37_071,15.68,1.06,508,2
281,5158770122139800576,TYC 5292-5-1,42.623689,-12.831541,6.3358,159.559,11.455,10.247,,,,509,2
282,6399552020374328448,TYC 9119-1815-1,329.974448,-64.293946,2.7752,372.782,11.766,10.821,20120908_2148m65_131,15.08,1.15,510,2
283,1830677651843667072,HIP 99679,303.419190,24.239175,9.6190,104.841,6.598,6.025,,,,511,2
284,4936319575307538176,HIP 8987,28.957382,-52.840680,23.2201,43.327,9.369,7.813,,,,117,3
285,3200267852661676288,TYC 4743-1297-1,70.826917,-5.528638,6.3716,158.737,9.893,9.165,,,,512,2
286,3932970066270009472,HIP 61109,187.860333,14.574281,11.9074,84.134,9.171,8.267,,,,513,2
287,5250701457570137088,TYC 8945-169-1,145.110559,-62.512941,6.9963,143.617,8.578,7.761,,,,386,2
288,6105943795412273920,HIP 71489,219.291827,-38.657284,5.5976,180.192,8.765,8.089,,,,497,2
289,3602932203576632448,HIP 66015,203.011267,-18.728949,11.1095,91.447,5.978,5.608,,,,514,2
290,2798490738911413376,HIP 996,3.119031,20.234261,18.2275,54.903,7.992,7.037,,,,515,2
291,4461232729934131456,TYC 973-1352-1,249.706475,13.730940,5.4753,184.035,9.174,7.793,,,,516,2
292,895015075033682944,HIP 38098,117.114206,36.643334,6.8378,149.022,7.844,7.345,,,,517,2
293,3603031743739815552,TYC 6125-297-1,203.461536,-18.561604,5.7512,176.307,11.204,10.139,20110307_1339m18_050,-49.73,1.12,518,2
294,276521539388958464,TYC 3723-379-1,64.371343,55.403656,7.0132,143.827,9.463,8.607,,,,519,2
295,6227569366494354688,TYC 6765-478-1,226.599727,-24.780084,13.7494,72.842,10.174,8.522,20080407_1505m25_072,6.53,1.13,520,2
296,4461273068265812608,TYC 973-1834-1,250.683651,13.607538,15.5531,64.355,8.850,7.784,,,,521,2
297,4461273274424242560,TYC 973-1833-1,250.682041,13.610725,15.3477,65.296,9.302,8.155,,,,521,2
298,6043732946475564288,HIP 79097,242.181897,-25.376933,7.2084,140.688,8.568,7.601,,,,4,72
299,3119745152961236736,TYC 147-538-1,100.021422,0.410582,12.6922,78.883,10.512,9.287,,,,522,2
300,4791829659924906880,TYC 7582-1368-1,67.526558,-41.862472,6.0386,166.995,9.479,8.715,20090104_0438m40_025,10.44,1.39,523,2
301,4561436447252603904,TYC 1529-946-1,253.903751,19.905953,4.1157,246.456,10.862,9.753,,,,524,2
302,6043761499419997568,TYC 6784-1219-1,241.460952,-25.553926,9.5235,106.349,10.440,9.108,,,,25,10
303,6778354185826995200,HIP 102734,312.257893,-36.781121,6.4512,156.838,8.040,7.409,,,,363,2
304,5608629085532448768,TYC 6533-2771-1,102.382287,-29.166670,7.0337,143.088,10.125,9.262,,,,525,2
305,1545795529110395136,HIP 59748,183.785334,48.732349,43.8148,22.858,9.672,7.610,,,,526,2
306,6043809706131065600,TYC 6784-717-1,242.021694,-24.926000,6.7453,148.943,8.989,7.847,,,,4,72
307,9993667343515392,TYC 63-415-1,51.991424,7.254943,7.7232,130.088,9.704,8.784,,,,527,2
308,5250780966004915584,TYC 8945-1078-1,145.645519,-62.475897,24.6536,40.621,10.947,8.972,,,,528,2
309,3002585763750610304,TYC 5369-830-1,98.685867,-9.548810,3.2917,312.999,10.345,9.438,,,,529,2
310,2271620675440120192,TYC 4464-2015-1,315.724188,70.570306,4.7112,214.848,10.456,9.511,,,,530,2
311,5436062350461536768,TYC 7166-2405-1,143.707646,-37.279442,6.0280,167.024,8.515,7.787,,,,531,2
312,5436063896649761664,TYC 7166-2962-1,143.712077,-37.260551,6.1955,162.477,8.315,7.608,,,,531,2
313,1718744825509209984,TYC 4564-522-1,204.304436,80.485038,8.1831,122.801,8.770,8.023,,,,118,3
